ghi_10min,air_temp,
98.9,2.12,1
136.3,2.8,1
158.5,3.72,1
84.8,3.78,1
75.39,4.16,1
80.3,4.6,1
97.2,5,1
279.6,5.94,1
148.8,7.1,1
225,7.54,1
340.4,9.28,1
383.9,10.38,1
365.5,10.5,1
387.7,11.04,1
430.2,12.12,1
473.3,13,1
500.4,13.4,1
562.3,14,1
556.2,14.38,1
383.9,14.52,1
365.7,15.12,1
266.8,14.84,1
315.8,14.9,1
325.7,14.3,1
350,14.1,1
291.6,13.9,1
260.3,14,1
493,14.6,1
564.9,15.34,1
325.9,15.8,1
435.6,16.06,1
605.7,15.96,1
410.4,16.44,1
378.9,15.44,1
446.7,15.9,1
431.1,16.3,1
530.7,17.04,1
272.6,17.5,1
252.9,17.2,1
229.9,17,1
188.2,16.9,1
185.5,16.58,1
258.9,15.6,1
167.3,15.1,1
179.3,15.4,1
169.3,14.8,1
115.2,14.6,1
99.3,14.6,1
75.03,14.28,1
55.94,12.76,1
42.76,12.4,1
31.08,12.26,1
20.21,12.16,1
16.04,12,1
7.65,11.9,1
1.14,11.8,1
0.87,5.5,1
2.02,5.6,1
12,5.7,1
12.32,5.8,1
24.03,5.9,1
15.15,5.9,1
9.6,5.9,1
25.57,6,1
58.12,6.08,1
48.23,6.36,1
72.62,6.5,1
98,6.62,1
105.4,6.8,1
231.3,7,1
120.2,7.1,1
162,7.64,1
295.1,7.96,1
268,8.54,1
283.2,9.22,1
170.8,9.62,1
202.6,9.48,1
235.5,9.7,1
485.4,10.34,1
290,10.16,1
465.7,10.76,1
233.5,11.6,1
199,11.36,1
169.3,11.7,1
229,11.5,1
247.8,11.88,1
245.1,12.32,1
280.7,12.82,1
167,12.6,1
296.4,13.12,1
360.5,13.16,1
264.3,13.7,1
231.6,13.4,1
309.6,13.3,1
199.4,13.5,1
132.1,13.2,1
211.7,13.1,1
201,13.4,1
157.3,13.6,1
158.6,13.8,1
127.2,13.6,1
180.1,13.6,1
190.6,13.86,1
241,13.94,1
154.8,13.6,1
160.5,13.44,1
119,13.1,1
72.1,12.9,1
38.74,12.78,1
19.6,12.4,1
28.27,12.18,1
10.49,11.8,1
6.96,11.6,1
5.24,11.5,1
1.25,11.5,1
1.64,7.5,1
3.34,7.4,1
12.17,7.4,1
11.05,7.42,1
11.68,7.5,1
18.12,7.6,1
20.3,7.6,1
21.85,7.7,1
37.05,7.8,1
32.03,7.92,1
31.19,8.08,1
30.24,8.2,1
29.14,8.3,1
26.93,8.3,1
36.53,8.3,1
57.13,8.4,1
92.3,8.6,1
79.5,8.5,1
103,8.58,1
92,8.7,1
87.9,8.68,1
99.4,8.8,1
110.8,8.8,1
161.5,9,1
178.6,9,1
162.4,9.18,1
153.6,9.3,1
179.3,9.42,1
107.3,9.6,1
95.4,9.6,1
96.7,9.7,1
89,9.7,1
95,9.7,1
148.2,9.7,1
161.5,9.9,1
211.4,10.16,1
103.7,10.04,1
208.4,10.52,1
196.9,10.44,1
164.9,10.5,1
169.2,10.74,1
155.2,10.94,1
186.9,11,1
170.7,11.28,1
122.8,10.84,1
121,10.8,1
81.5,11,1
87.2,10.8,1
284.1,11.06,1
287.1,12,1
98.3,12.4,1
186.5,12,1
52.34,11.82,1
62.4,11.5,1
53.96,11.12,1
31.98,11,1
21.08,10.76,1
15.68,10.6,1
3.57,10.36,1
1.33,6.6,1
1.84,6.5,1
4.26,6.4,1
9.19,6.4,1
24.62,6.5,1
27.63,6.5,1
38.23,6.6,1
50.26,6.6,1
61.1,6.6,1
79.84,6.6,1
97.4,6.5,1
101.6,6.62,1
107.2,6.9,1
122.2,7,1
121.6,7.14,1
129.5,7.1,1
145.6,7.3,1
132.4,7.4,1
127.5,7.3,1
144.2,7.6,1
155.9,7.9,1
170.5,8.04,1
139.4,7.84,1
177.8,7.9,1
192.3,8.06,1
206.4,8.28,1
315,8.66,1
236.1,8.7,1
305.2,8.98,1
284.8,9.1,1
202.5,9.1,1
214.5,9.3,1
209.2,9.6,1
176.9,9.5,1
139.3,9.6,1
90.7,9.44,1
207.6,9.5,1
135.3,9.7,1
142.6,9.9,1
147.1,9.86,1
200.9,10,1
395.4,10.48,1
251.6,10.4,1
122.3,11,1
279.1,10.5,1
385.5,10.98,1
109.8,11.68,1
294.4,11.66,1
271.2,11.8,1
63.97,11.12,1
73.63,10.8,1
100.5,10.7,1
61.07,10.6,1
69.67,10.5,1
49.24,10.4,1
45.86,10.3,1
29.95,10.2,1
15.98,10.2,1
4.13,10.1,1
2,9.9,1
0.54,8.8,1
3.05,8.8,1
3.64,8.82,1
9.07,8.9,1
11.18,8.98,1
14.62,9,1
17.56,9.1,1
26.16,9.2,1
29.1,9.2,1
35.96,9.3,1
53.3,9.4,1
58.43,9.6,1
64.2,9.7,1
67.48,9.8,1
83,9.9,1
93.2,9.8,1
100.9,9.9,1
120.4,10.1,1
92.7,10,1
90.1,10.1,1
111.5,10.4,1
117.3,10.4,1
138.6,10.5,1
172.3,10.7,1
160,10.9,1
152.4,11,1
172.4,11.2,1
156.3,11.4,1
112.3,11.5,1
105.1,11.26,1
92.5,11.4,1
112.8,11.4,1
122.9,11.7,1
112.4,12,1
102.2,11.9,1
88.3,11.9,1
95.7,12,1
96.5,12,1
125,12,1
135,12.3,1
114.4,12.6,1
98.1,12.62,1
90.3,12.8,1
88.1,12.9,1
82.9,12.76,1
81.6,12.8,1
102.7,12.8,1
76.43,12.6,1
62.64,12.4,1
61.28,12.3,1
48.88,12.3,1
38.09,12.5,1
33.15,12.4,1
28.2,12.24,1
23.37,12.1,1
17.41,12.1,1
5.67,12,1
4.51,11.9,1
0.54,11.8,1
0.61,9.9,1
0.55,9.9,1
2.59,9.8,1
6.39,9.8,1
9.33,9.8,1
9.87,9.8,1
20.71,9.9,1
10.46,9.9,1
9.98,9.9,1
12.74,10,1
37.03,10.1,1
24.94,10.3,1
36.9,10.32,1
28.95,10.4,1
29.61,10.4,1
49.8,10.5,1
43.43,10.5,1
55.75,10.6,1
56.82,10.6,1
63.24,10.7,1
77.07,10.7,1
79.11,10.8,1
62.87,10.8,1
61.64,10.64,1
71.93,10.6,1
74.93,10.6,1
63.39,10.5,1
58.73,10.6,1
59.61,10.46,1
57.29,10.5,1
63.27,10.6,1
66.9,10.5,1
71.28,10.5,1
64.05,10.5,1
71.31,10.6,1
73.56,10.7,1
69.55,10.6,1
67.86,10.72,1
61.19,10.9,1
67.11,10.8,1
74.1,10.9,1
61.9,10.9,1
54.77,10.9,1
67.74,10.9,1
71.32,11,1
77.46,11.1,1
76.91,11.2,1
79.84,11.3,1
68.11,11.3,1
61.68,11.2,1
66.19,11.26,1
62.59,11.3,1
47.98,11.4,1
42.81,11.3,1
40.63,11.4,1
30.91,11.3,1
22.66,11.1,1
14.97,11,1
5.71,10.9,1
3.69,10.7,1
1.92,8.9,1
8.87,8.9,1
19.41,9,1
37.34,9,1
67.23,9.1,1
66.17,9.2,1
68.09,9.2,1
108.2,9.4,1
151.2,9.7,1
204.3,9.8,1
213.7,10.2,1
149.5,10.4,1
327.7,10.3,1
337,11.2,1
329.8,11.3,1
224,10.88,1
194.6,10.64,1
163.3,11.1,1
210.5,11.1,1
208,11,1
210.3,11.14,1
266,11.28,1
489.7,11.4,1
578.3,12.52,1
248.1,11.9,1
301.6,12.18,1
230.9,12.3,1
216.1,11.94,1
598.2,12.26,1
741.3,13.92,1
629.4,12.98,1
665.2,12.82,1
631.1,13.08,1
608,13.82,1
489.5,14.4,1
537.5,13.84,1
510.7,13.62,1
301.1,13.2,1
499.9,13.02,1
445.4,13.9,1
434,13.22,1
415.8,14.3,1
396.3,13.48,1
384.5,13.72,1
362.6,13.76,1
337.2,14.12,1
312.7,13.8,1
286.9,13.86,1
262.1,13.3,1
231.6,13.6,1
200,13.1,1
175.4,12.9,1
153.3,12.9,1
126.8,12.8,1
106.4,12.6,1
65.9,12.4,1
44.23,12.08,1
20.71,11.74,1
4.59,11.3,1
1.18,7.2,1
2.81,7.2,1
8.35,7.1,1
13.59,7.1,1
17.08,7.1,1
31.83,7,1
39.61,7.1,1
44.49,7.2,1
32.48,7.4,1
74.52,7.4,1
102,7.6,1
93.1,7.88,1
89.2,8.04,1
80.6,8,1
135.3,8.1,1
215,8.3,1
285.7,8.3,1
217.2,8.6,1
525.9,9.28,1
290.5,9.1,1
222.1,9.1,1
471.7,9,1
282.7,9.46,1
196.8,9.5,1
223.4,9.16,1
189.6,8.86,1
220.5,9,1
199.8,9.1,1
183.2,9.1,1
226.9,9.4,1
260.6,9.4,1
228.8,9.6,1
218.5,9.8,1
250.5,10,1
566.9,10.2,1
447.2,10.98,1
415.1,11.7,1
197.2,11.7,1
218.8,11.8,1
358,12.58,1
334.1,12.08,1
266.2,12.9,1
214.1,12.6,1
171.3,12.1,1
174.6,11.8,1
425,11.62,1
113.5,11.8,1
154.6,11.7,1
141.1,11.8,1
99.2,11.8,1
337.4,12.16,1
258,12.68,1
199.5,13.1,1
170.8,13.1,1
127,13.26,1
105,12.84,1
84.7,12.54,1
34.94,12.2,1
14.3,12,1
3.17,11.8,1
1.54,6.94,1
1.75,7.1,1
4.33,7.2,1
9.16,7.3,1
13.57,7.3,1
17.78,7.4,1
22.07,7.44,1
28.47,7.6,1
36.1,7.6,1
40.38,7.6,1
46.94,7.6,1
52.66,7.6,1
58.88,7.58,1
76.57,7.6,1
66.21,7.74,1
72.21,7.9,1
75.11,7.9,1
84.8,7.9,1
98.2,8,1
110.1,7.8,1
111.2,8,1
111.7,8.12,1
138.6,8.42,1
117,8.46,1
154,8.8,1
180.8,8.8,1
189,8.9,1
189.1,9.3,1
228.5,9.5,1
254.7,10,1
217.8,10,1
399.8,10.24,1
241.9,10.14,1
525.2,10.4,1
512.4,11.14,1
509.8,12.04,1
500.7,12.1,1
494.4,12.2,1
479.2,12.8,1
457.5,12.94,1
444.3,13.42,1
424.8,13.2,1
412,13.9,1
387.4,14.72,1
372.1,14.9,1
352.9,14.6,1
328.9,14.6,1
302.7,15.1,1
280,15.3,1
255.3,15.28,1
230.4,15.02,1
201.7,15.4,1
174.4,14.9,1
146,13.9,1
121.1,13.6,1
95.6,13.4,1
83.4,13,1
33.57,12.62,1
15.02,12.28,1
3.37,11.9,1
1.33,5.6,1
1.89,5.7,1
6.55,5.7,1
10.13,5.6,1
15.25,5.6,1
19.23,5.6,1
20.81,5.4,1
22.23,5.5,1
31.55,5.3,1
35.24,5.5,1
38.28,5.3,1
45.78,5.5,1
53.26,5.56,1
68.22,5.5,1
94.2,5.5,1
76.02,5.4,1
131.5,5.7,1
96.2,5.68,1
89.5,5.7,1
113.4,5.8,1
130,5.76,1
118.9,5.8,1
121.1,6.1,1
134.1,6.1,1
123,6,1
144.5,6.1,1
167.6,6.22,1
182.1,6.3,1
183.6,6.3,1
187.2,6.52,1
197.7,6.54,1
220.4,6.7,1
302.4,7.06,1
432.9,7.58,1
520,8.9,1
566.2,9.28,1
534.2,9.76,1
499.6,10.4,1
485.9,10.64,1
473.5,10.86,1
456,11.4,1
444.4,11,1
427.2,10.9,1
408.1,11.58,1
389.3,11.54,1
362.8,10.88,1
343.2,10.88,1
318.7,11.4,1
295.9,11.52,1
268.8,11.44,1
243.7,11.6,1
217.2,11.8,1
186.8,11.9,1
160.9,11.7,1
134.5,11.26,1
129,10.84,1
134,10.58,1
34.59,10.24,1
21.2,10,1
7.01,9.7,1
4.71,9.32,1
1.25,4.2,1
5.49,4.3,1
15.58,4.4,1
20.99,4.52,1
31.39,4.6,1
45.35,4.5,1
51.57,4.4,1
57.09,4.5,1
66,4.7,1
93.7,4.7,1
95.8,4.5,1
130.1,4.7,1
124.8,4.9,1
199.5,4.9,1
229.1,5.1,1
237.4,5.2,1
274.9,5.4,1
422,5.96,1
498.3,6.04,1
260,6.1,1
567.5,6.2,1
538.9,6.8,1
512.1,7.66,1
521.7,8.8,1
532.7,9.52,1
540.3,9.9,1
545.9,10.8,1
548.5,11.68,1
551.7,12.46,1
552.4,12.9,1
552,13.28,1
548.7,13.82,1
544.4,14.02,1
540,14.5,1
533,14.46,1
525.1,14.76,1
514,14.94,1
504.2,15.04,1
488.9,15.5,1
475.4,15.46,1
459.5,15.54,1
442.2,15.96,1
425.7,16.1,1
405.2,16.04,1
383.6,16.3,1
362.3,16.88,1
339.1,17.06,1
315.4,16.8,1
291.7,17.26,1
266,17.38,1
239.3,17.7,1
213.4,17.8,1
184.9,17.4,1
156.7,17,1
138.3,16.82,1
129.9,16.1,1
87.6,15.32,1
25.1,14.9,1
15.51,14.3,1
2.14,13.74,1
3.79,5.9,1
8,6,1
28.73,6.3,1
38.92,6.82,1
41.06,7.2,1
47.51,7.5,1
58.46,7.76,1
59.44,8.1,1
58.28,8.1,1
75.55,8.2,1
102.6,8.4,1
175.6,8.8,1
149.3,9.4,1
215.5,9.7,1
135.7,10,1
381.7,10.44,1
295.3,10.3,1
508.7,10.58,1
189.2,10.8,1
291.5,10.98,1
386.4,11.4,1
496.1,12.62,1
347.7,13.5,1
335.5,13.5,1
263,13.4,1
428.2,13.4,1
457.4,13.7,1
236,13.62,1
295.1,13.6,1
465.5,14,1
704.8,14.46,1
668,15.26,1
622.3,15.8,1
639.9,16.7,1
597.3,17.02,1
530.1,17.1,1
517.3,17.36,1
507.1,17.54,1
503,17.6,1
464.2,17.8,1
482.8,18.2,1
466.7,18.7,1
460.6,18.68,1
465.5,18.46,1
526.7,18.62,1
481.4,18.6,1
416.3,18.7,1
378.3,18.96,1
225.2,19.04,1
342.5,19.56,1
264.6,19.5,1
142.1,19.2,1
101.4,19.06,1
84.9,18.58,1
60.77,18.1,1
51.74,17.8,1
46.47,17.46,1
35.41,17,1
13.17,16.56,1
3.71,15.92,1
2.66,14.56,1
0.47,11.6,1
3.4,11.7,1
8.44,11.86,1
11.32,12.1,1
13.73,12.2,1
18.64,12.28,1
20.83,12.5,1
22.68,12.6,1
28.22,12.6,1
34.38,12.7,1
38.64,12.9,1
44.44,12.9,1
54.91,12.9,1
68.16,13,1
83,13.3,1
96.2,13.8,1
105.4,13.9,1
113.7,14.2,1
117.4,14.3,1
121.6,14.6,1
130,15,1
142.5,15.4,1
154.7,15.5,1
167.3,15.4,1
182.4,15.5,1
196.4,15.6,1
214.5,15.8,1
231.2,16.1,1
237.3,16.2,1
235,16.2,1
229,16.34,1
224.2,16.46,1
226.5,16.6,1
234.1,16.5,1
248.3,16.76,1
267,16.5,1
280.1,16.6,1
297,17.52,1
314.6,17.8,1
333.1,18.32,1
362.3,18.2,1
383.3,18.5,1
422.4,19.12,1
406.2,19.1,1
284.4,19.04,1
391.6,19.72,1
222.6,19.58,1
158.3,19.1,1
118.4,18.04,1
100.8,17.72,1
94.3,17.8,1
90.3,17.8,1
84.3,17.8,1
74.68,17.8,1
70.99,17.54,1
62.18,17.2,1
52.16,17,1
42.3,16.82,1
27.56,16.7,1
7.94,16.5,1
6.6,16.2,1
3.45,5,1
18.59,5,1
54.3,5.5,1
48.07,5.7,1
114.2,6.02,1
138.6,7.48,1
166.9,8.2,1
195,8.7,1
225.1,9.72,1
226,9.8,1
276,9.64,1
300.8,10.3,1
329.4,10.76,1
351.5,10.92,1
373.2,11.24,1
394.4,11.56,1
413.7,11.54,1
432.7,11.64,1
450.4,12.3,1
466.3,12.72,1
481.6,12.7,1
494.7,13.2,1
508.6,13.6,1
518.9,13.4,1
528.8,14.5,1
536.7,14.66,1
542.1,14.8,1
548.3,15.26,1
550.5,15.24,1
552.7,15.68,1
552,16.1,1
549.7,15.66,1
545.9,16,1
541.6,15.96,1
533.6,16.52,1
526,16.98,1
515.7,16.54,1
504.8,17.2,1
491.4,16.76,1
477.7,17,1
463.9,16.4,1
445.4,16.7,1
410.7,17.28,1
382.1,17.7,1
379.6,17.8,1
379.1,17.9,1
357,18,1
335,18.78,1
312.7,18.32,1
216.2,18,1
119,17.5,1
101.8,17.1,1
105.5,16.7,1
142.6,16.78,1
138.2,16.8,1
140.9,16.7,1
64.03,16.34,1
40.42,15.92,1
23.97,15.3,1
5.14,14.9,1
3.84,14.4,1
3.73,7.1,1
21.64,7.2,1
47.13,7.1,1
31.74,7.1,1
36.64,7.2,1
52.02,7.6,1
43.52,7.9,1
66.72,7.8,1
150.5,8.1,1
135.9,8.6,1
206.8,8.98,1
208.7,10.34,1
268.9,11.14,1
287.5,12,1
373.1,13.04,1
430.1,13.72,1
442.2,14.3,1
465.7,14.1,1
482.6,14.32,1
492.9,14.4,1
505.7,14.5,1
519.1,15,1
522.4,15.78,1
449.3,16.5,1
510,17,1
425.7,16.8,1
530,17.2,1
577.1,17.06,1
574,17.6,1
573.5,17.66,1
573.2,18.16,1
566.1,18.3,1
559,18.5,1
548.7,18.6,1
545,19.1,1
534.2,19.26,1
522.7,19.78,1
508.8,19.8,1
495,20.2,1
480.6,19.9,1
464.4,20.1,1
448.3,20.5,1
432.3,20.68,1
410.9,20.62,1
390.6,20.2,1
368.1,20.76,1
345.8,20.4,1
321.8,20.5,1
297,20.7,1
271.3,20.8,1
245.9,20.5,1
220.3,20.2,1
193,20.1,1
165.6,19.8,1
138.1,19.5,1
138.3,19.3,1
90,18.9,1
40.43,18.6,1
26.41,18.3,1
6.09,18.04,1
4.55,17.8,1
2.25,4.9,1
15.98,4.9,1
37.28,5.6,1
74.51,5.9,1
103.7,6.94,1
127.9,8.14,1
156.5,8.6,1
184.2,8.82,1
212.7,9.6,1
239.3,10.4,1
266.2,10.56,1
293.2,11.76,1
317.7,12.2,1
343.2,12.78,1
364.7,12.82,1
385.9,12.7,1
409.3,13.36,1
431.2,13.8,1
447.3,14.22,1
465.7,14.96,1
481.7,15.06,1
497.8,14.36,1
508.8,15.06,1
520.7,15.1,1
529.3,16.06,1
535.8,16.04,1
543.2,16.5,1
548.3,16.4,1
551.8,16.7,1
554.7,16.72,1
553.5,17.4,1
552.9,17.16,1
551.4,17.8,1
545.8,17.66,1
540.2,18.2,1
530.2,18.5,1
520.7,18.3,1
510.3,18.62,1
498.9,18.26,1
484.6,18.22,1
473.6,18.58,1
456.1,18.46,1
435.1,18.7,1
418.5,18.84,1
398.2,18.68,1
375.7,18.62,1
353,19.1,1
329,19.1,1
303.1,19.3,1
279.1,19.3,1
255,19.5,1
227.8,19.7,1
202,19.66,1
173.7,19.7,1
145.9,19.6,1
118.7,19.6,1
121,19.46,1
58.9,19.3,1
27.02,19.1,1
11.66,18.8,1
1.64,18.24,1
1.41,8.3,1
9.83,7.74,1
31.63,7.3,1
78.88,7.62,1
113.8,8.04,1
140.9,8.6,1
171.1,9.46,1
202.1,9.8,1
231.9,9.9,1
261.8,10.6,1
290.5,11.4,1
318.2,12.1,1
345.8,11.82,1
371.8,12.2,1
396.9,12.7,1
421.6,13.28,1
443.1,13.9,1
462.1,14.86,1
481.2,15.6,1
498.8,16.2,1
515.4,16.98,1
530,17.26,1
545.3,17.64,1
557.7,18.1,1
567.4,18.54,1
576.1,18.7,1
584.5,18.6,1
591.2,19.2,1
594.9,19.66,1
596.2,20.22,1
596.9,20.56,1
594.9,21.34,1
593,22.18,1
588,22.6,1
583.5,22.7,1
578.2,22.7,1
569.6,22.56,1
560.5,23,1
546.3,23.28,1
532.5,23.6,1
517,23.66,1
501.9,23.5,1
482,23.2,1
462.1,23.46,1
442.2,22.66,1
420.8,22.6,1
397.1,22.8,1
372.5,22.8,1
346.7,22.7,1
318.8,23,1
291,22.5,1
263.5,22.5,1
235.4,22.48,1
206.3,22.3,1
176.4,22.2,1
147,22.1,1
127.5,21.8,1
87.6,21.6,1
60.13,21.44,1
24.33,21.1,1
4.88,20.52,1
4.25,19.78,1
4.94,7.2,1
23.15,7.2,1
48.27,6.9,1
65.77,7.6,1
111.4,7.96,1
165.3,8.7,1
199.6,9.54,1
155.7,9.9,1
107.4,10.4,1
98.2,10.3,1
111.4,10.3,1
246.9,10.62,1
271.3,11.68,1
268.8,12.74,1
251,13.34,1
335.4,14.4,1
345.4,15.7,1
355.4,16.6,1
336.9,16.8,1
507.9,17.04,1
348.7,17.5,1
644.1,17.2,1
353.3,16.82,1
367.9,17.56,1
290.5,17.5,1
391.6,17.66,1
594.4,18.36,1
399.4,18.12,1
522,18.08,1
377.7,18.88,1
395.4,18.6,1
463.1,18.6,1
465.5,18.7,1
345.7,18.2,1
439.6,18.54,1
489,18.36,1
462.4,18.7,1
492.3,18.7,1
421,18.96,1
365.3,18.9,1
457.3,19.18,1
383.8,19.1,1
401.1,18.92,1
418,19.4,1
369.2,19,1
379.9,18.9,1
381.4,19.5,1
281.8,19.36,1
261.8,19.06,1
292.5,19.1,1
171.8,19.5,1
143.3,19.4,1
212.8,19.5,1
173.7,19.2,1
118.3,19.1,1
71.26,19,1
77.22,18.66,1
46.96,18.3,1
31.83,17.9,1
17.01,17.5,1
3.18,17.1,1
9.47,6.34,1
8.21,7.1,1
22.21,7.38,1
59.82,7.4,1
48.98,7.72,1
120.7,8.4,1
155.4,9.36,1
158,10.5,1
137.6,11.1,1
138.9,11.94,1
240.9,12.42,1
239.1,12.58,1
342.7,13.04,1
340,13.36,1
345,13.24,1
363,14,1
201,13.7,1
212.4,13.7,1
296,13.9,1
211.6,14.08,1
260.2,14,1
591,14.68,1
545.3,15.46,1
456.7,16.42,1
449.3,16.6,1
423.1,16.4,1
369.3,17.08,1
478.9,16.72,1
322.7,17.4,1
364,17.56,1
321.8,18,1
667.8,18.14,1
618.7,18.9,1
411.7,19,1
433.7,18.54,1
470,19.46,1
401.2,19.2,1
537.6,20.2,1
334.6,19.82,1
290.8,20.22,1
428,20,1
338.7,20.2,1
320.6,20.32,1
225.1,20.22,1
264.1,20.3,1
313.3,20.46,1
301.5,20.58,1
174.7,20.24,1
190.6,19.94,1
164,19.9,1
140.8,19.7,1
138.7,19.5,1
150.4,19.6,1
140.1,19.4,1
114.6,19.3,1
90.4,19.12,1
68.65,18.9,1
53.29,18.7,1
50.98,18.5,1
35.39,18.2,1
21.43,17.9,1
4.67,17.56,1
1.74,7.48,1
3.23,8.1,1
20.85,8.26,1
40.84,8.2,1
51.56,8.3,1
53.43,8.5,1
60.26,8.9,1
69.97,9.2,1
81.4,9.6,1
81.7,9.8,1
87,10.1,1
120.3,10.3,1
332.8,11.32,1
327.9,12.8,1
297.9,13.76,1
338.3,14.42,1
361.4,14.76,1
390.5,15.72,1
431.3,16.36,1
460.2,17.4,1
479.3,17.6,1
503.7,17.62,1
483.6,17.7,1
473.4,17.9,1
522.6,17.96,1
535,18.7,1
542,18.9,1
545.2,19.2,1
555.6,19.36,1
575.8,19,1
585.3,19.2,1
561.3,19.8,1
546.7,19.44,1
593.4,19.34,1
586.6,19.88,1
479.4,19.86,1
424.1,20.4,1
440.1,20.7,1
526.6,21.08,1
462.5,21,1
464.1,20.74,1
260.3,20.8,1
360.4,20.2,1
259.1,20.6,1
284.9,20.6,1
236,20.3,1
202,20.1,1
166.3,19.7,1
178.2,19.6,1
153.6,19.6,1
150.2,19.5,1
126.6,19.3,1
162,19.2,1
220.4,19.5,1
119.1,19.7,1
56.33,19.5,1
47.88,19,1
47.3,18.6,1
34.09,18.3,1
29.63,17.9,1
18.09,17.5,1
5.04,17.1,1
1.64,16.56,1
4.9,8.6,1
23.35,8.6,1
46.85,8.78,1
89.6,9.38,1
122.2,9.3,1
75.07,9.4,1
154.6,9.64,1
235.4,10.68,1
225.4,11.3,1
205.7,11.7,1
185.3,12.28,1
152,12.4,1
146.1,12.54,1
117.5,12.7,1
104.1,12.8,1
194.7,13.14,1
401.8,14.38,1
481.6,16.1,1
498.8,17.12,1
507.3,17.6,1
275.1,17.86,1
447.5,17.9,1
594.5,18.24,1
438,18.88,1
636.4,18.2,1
603.9,18.8,1
645.8,19.9,1
535,19.64,1
424.2,19.82,1
401.5,19.76,1
363,19.78,1
449.6,20.2,1
524.3,20.5,1
454.3,20.22,1
342.3,19.78,1
465.9,19.9,1
324.6,19.8,1
312.2,19.92,1
258.4,19.86,1
270,19.8,1
315.3,19.8,1
285.1,19.6,1
314.5,20,1
454.6,19.8,1
363.1,20.5,1
194.9,20.4,1
212,20.04,1
189.7,19.8,1
211.7,19.7,1
220.2,19.3,1
174.3,19.6,1
144.8,19.6,1
170.7,19.1,1
188.1,19.1,1
146.6,19.2,1
159.8,19.4,1
116.7,19.3,1
58.28,19.34,1
52.66,18.96,1
20.15,18.6,1
9.14,17.98,1
0.92,17.4,1
1.52,8.76,1
14.81,8.92,1
54.76,9.26,1
102,9.34,1
148.8,9.4,1
122.2,10.22,1
158.4,10.7,1
216.4,11.3,1
180,12,1
140.9,12.46,1
99.5,12.8,1
103.3,12.8,1
125.4,12.9,1
143.3,13.1,1
190.1,13.5,1
246.3,14,1
241.8,14.3,1
243.5,14.7,1
352.1,14.8,1
292.6,14.9,1
223.8,14.8,1
185.4,14.7,1
237.9,14.8,1
304.4,15.3,1
283.3,15.8,1
225.5,16.2,1
296.1,16.2,1
248.8,17,1
274.6,17.02,1
276.3,17.1,1
238.4,17,1
192.7,16.8,1
202.1,16.5,1
196.1,16.2,1
183.1,16.2,1
178.5,16.3,1
214.2,16.38,1
213.9,16.4,1
227,16.84,1
245.2,16.98,1
235.5,16.8,1
213.5,16.9,1
180.5,16.6,1
186.7,16.5,1
147.9,16.5,1
157.6,16.3,1
140.1,16.24,1
132.2,16,1
111.3,15.98,1
84.4,15.7,1
102.4,15.6,1
107.5,15.6,1
77.44,15.52,1
65.76,15.5,1
44.11,15.38,1
42.63,15.2,1
32.74,15,1
19.26,14.8,1
11.74,14.6,1
9.84,14.44,1
4.59,14.3,1
1.26,14.3,1
0.05,14.1,1
1.85,14.8,1
7.85,14.3,1
27.45,14.12,1
28.21,14,1
16.47,13.9,1
49.99,14,1
57.01,13.9,1
30.1,13.7,1
20.97,13.5,1
26.1,13.3,1
32.07,13.18,1
19.16,13,1
14.58,12.9,1
7.96,12.9,1
17.57,12.84,1
23.98,13.1,1
56.97,13.2,1
31.46,13.3,1
17.2,13.6,1
19.36,13.7,1
63.91,13.8,1
31.56,14.28,1
52.92,14.38,1
40.22,14.42,1
27.38,14.9,1
37.52,15.36,1
45.48,15.84,1
28.25,16.2,1
18,16.3,1
16.2,16.2,1
15.75,14.88,1
15.4,13.76,1
22.02,13.12,1
25.12,13.4,1
30.3,13.36,1
23.56,13.2,1
32.59,13.2,1
26.86,13.28,1
22.98,13.2,1
24.48,13.2,1
26.02,13.4,1
26.32,13.18,1
34.6,13.1,1
45.14,13.1,1
45.05,13.04,1
63.44,13.2,1
46.22,13.4,1
24.89,13.6,1
29.03,14,1
28.48,13.8,1
30.45,13.7,1
24.82,13.9,1
13.56,14.1,1
18.83,14.4,1
21.32,14.8,1
10.75,14.9,1
3.59,14.92,1
3.78,15.1,1
3.61,14.7,1
2.75,14,1
1.27,13.64,1
0.02,13.2,1
1.24,13.9,1
5.16,13.9,1
8.85,13.9,1
15.39,13.9,1
32.72,14,1
74.84,14.1,1
97.8,14.4,1
87.1,14.4,1
136.8,14.7,1
158.6,15,1
93.5,15.2,1
86.6,15.1,1
129,15.2,1
120.3,15.4,1
170.3,15.5,1
261,15.84,1
187.4,16.2,1
190.7,16.2,1
90.1,16.3,1
172.2,16.36,1
159.2,16.5,1
99.8,16.4,1
84.1,16.1,1
68.66,15.82,1
148.1,14.9,1
47.19,15.1,1
120.3,14.9,1
105.2,14.7,1
159,14.4,1
214.3,14.6,1
225.9,14.86,1
306.8,15.1,1
304.7,15.5,1
244.8,15.5,1
398.4,15.8,1
370.8,16.58,1
432.4,16.36,1
258.7,16.6,1
285.4,16.88,1
244.2,17.2,1
114.5,17.5,1
130.5,17.6,1
98.1,17.4,1
65.69,17.3,1
84.4,17.2,1
30.84,17.1,1
78.68,17.1,1
68.49,16.86,1
47.52,16.4,1
85.3,16.3,1
